,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
1029,-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,-1.244132882622318,NEAR BAY
1030,-121.56,39.08,26.0,1377.0,289.0,761.0,267.0,1.4934,-1.0076418753097949,INLAND
1031,-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,-1.2051673174123956,<1H OCEAN
1032,-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096,-1.3572329334367552,NEAR BAY
1033,-118.15,33.9,20.0,2850.0,737.0,1855.0,662.0,2.809,0.7136869457648858,<1H OCEAN
1034,-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,-1.213060342160047,<1H OCEAN
1035,-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,5.5714,0.5775572467943297,<1H OCEAN
1036,-117.12,32.74,46.0,1898.0,441.0,978.0,439.0,3.2708,1.2143445028595379,NEAR OCEAN
1037,-118.95,35.38,35.0,2220.0,388.0,906.0,373.0,3.5938,0.2955564575507331,INLAND
1038,-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,-1.3266099956499815,NEAR BAY
1039,-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,0.6962523531260888,<1H OCEAN
1040,-119.76,36.79,32.0,2463.0,468.0,1261.0,486.0,3.3281,-0.06627378452036932,INLAND
1041,-118.25,33.98,39.0,1553.0,461.0,2271.0,437.0,1.7378,0.665329680222318,<1H OCEAN
1042,-118.98,35.38,24.0,1807.0,465.0,1460.0,410.0,1.4786,0.2560413779596457,INLAND
1043,-118.92,35.13,29.0,1297.0,262.0,909.0,253.0,1.9236,0.317037474269022,INLAND
1044,-118.21,33.8,44.0,1387.0,280.0,984.0,302.0,4.25,0.6209688829064076,NEAR OCEAN
1045,-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,0.6235166314009022,<1H OCEAN
1046,-119.96,35.99,25.0,1047.0,270.0,1505.0,286.0,2.0976,0.05232141010572411,INLAND
1047,-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,0.8204426032695044,INLAND
1048,-122.46,37.71,45.0,1799.0,394.0,1436.0,389.0,3.65,-1.4405592959625864,NEAR OCEAN
1049,-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,-0.9518911435479096,INLAND
1050,-118.07,33.96,30.0,928.0,230.0,913.0,214.0,2.6991,0.6674278260413121,<1H OCEAN
1051,-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5,0.9574715075910588,<1H OCEAN
1052,-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,-1.184085947516773,<1H OCEAN
1053,-121.19,38.04,35.0,703.0,117.0,290.0,107.0,3.225,-0.8882973428912044,INLAND
1054,-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,0.6085798314037665,<1H OCEAN
1055,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,1.2638007971644376,<1H OCEAN
1056,-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,-1.346592336783277,NEAR BAY
1057,-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,-1.3299570377898116,NEAR BAY
1058,-122.07,37.64,22.0,5861.0,1516.0,5436.0,1463.0,2.5158,-1.2217526605530302,NEAR BAY
1059,-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,0.6755206742002953,<1H OCEAN
1060,-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,0.7801282300330843,<1H OCEAN
1061,-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,0.649843365844015,<1H OCEAN
1062,-118.27,33.95,34.0,1261.0,315.0,1027.0,303.0,2.2946,0.6792673631627884,<1H OCEAN
1063,-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,-0.8794551569397205,INLAND
1064,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,-1.3455432638737788,NEAR BAY
1065,-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,-1.180189390995781,<1H OCEAN
1066,-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,1.04759186610221,INLAND
1067,-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,-2.291707116535193,NEAR OCEAN
1068,-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,1.4446909402735735,INLAND
1069,-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,-0.6494584104955216,INLAND
1070,-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,0.6116271384265918,<1H OCEAN
1071,-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,-1.60741184442558,<1H OCEAN
1072,-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,0.8039571718345357,<1H OCEAN
1073,-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,-1.3165189133776696,NEAR BAY
1074,-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,-0.032703451416435866,INLAND
1075,-121.92,37.3,36.0,2088.0,358.0,772.0,347.0,4.2762,-1.1901306057095928,<1H OCEAN
1076,-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375,1.0574331691103573,NEAR OCEAN
1077,-119.01,35.37,33.0,821.0,181.0,579.0,172.0,1.2469,0.27427526424377446,INLAND
1078,-117.67,33.49,15.0,2782.0,579.0,983.0,525.0,2.1935,1.0378504747997288,<1H OCEAN
1079,-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,0.8342803745043078,INLAND
1080,-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,0.837777284202635,<1H OCEAN
1081,-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,-1.402542891956498,NEAR BAY
1082,-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062,-0.23502465539102638,INLAND
1083,-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,-0.8352941830351454,INLAND
1084,-118.22,34.09,36.0,1427.0,415.0,1835.0,410.0,2.48,0.665429591927984,<1H OCEAN
1085,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,1.2386730031893245,NEAR OCEAN
1086,-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,1.2196897791126946,<1H OCEAN
1087,-117.94,34.04,36.0,1431.0,354.0,1367.0,334.0,3.5592,0.7382152695060032,<1H OCEAN
1088,-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,1.0539862152648636,INLAND
1089,-118.37,34.16,25.0,2450.0,618.0,1054.0,578.0,3.6375,0.6285621725370578,<1H OCEAN
1090,-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,1.2699953229157595,INLAND
1091,-122.42,40.44,16.0,994.0,,495.0,181.0,2.1875,-1.4402595608455875,INLAND
1092,-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,-0.9191700599421416,INLAND
1093,-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,0.6968018675072538,<1H OCEAN
1094,-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,0.6425498113303635,<1H OCEAN
1095,-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,-0.8859494178080428,INLAND
1096,-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,-1.9653954858285243,<1H OCEAN
1097,-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,0.8765430260012224,<1H OCEAN
1098,-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,-0.9488937923779163,INLAND
1099,-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,1.2151437965048693,NEAR OCEAN
1100,-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,0.7510539236841445,<1H OCEAN
1101,-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133,0.7255764387391952,<1H OCEAN
1102,-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,1.1950615436659104,NEAR OCEAN
1103,-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,-0.9141245188059852,INLAND
1104,-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,1.0497399677740384,INLAND
1105,-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,1.1827224480161034,NEAR OCEAN
1106,-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492,-0.9610330646163905,INLAND
1107,-117.9,33.8,27.0,2176.0,442.0,1440.0,418.0,4.375,0.7348682273661761,<1H OCEAN
1108,-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,-0.944997235856922,INLAND
1109,-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,0.5993879544824506,<1H OCEAN
1110,-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,0.8559112587810968,<1H OCEAN
1111,-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,-1.4139328264024733,NEAR OCEAN
1112,-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,-0.14380526811754477,INLAND
1113,-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,0.8100517858801913,<1H OCEAN
1114,-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,0.7564491557901324,<1H OCEAN
1115,-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,-0.8370925937371416,INLAND
1116,-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,-0.22453392629604843,INLAND
1117,-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,-0.90028674757118,INLAND
1118,-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,1.2104979021913804,NEAR OCEAN
1119,-116.92,32.86,11.0,2204.0,518.0,1472.0,497.0,2.3693,1.189666311559922,<1H OCEAN
1120,-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,0.7083916253645632,<1H OCEAN
1121,-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,-1.3419464424697862,NEAR BAY
1122,-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,1.1568453162484884,NEAR OCEAN
1123,-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,-0.34852435302812895,NEAR OCEAN
1124,-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,0.8336809042703092,<1H OCEAN
1125,-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,-1.3568832424669222,NEAR BAY
1126,-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,-0.8498313362096147,INLAND
1127,-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,-1.3082262418073547,NEAR BAY
1128,-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,-0.5325117590129255,INLAND
1129,-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,0.7112890648288901,<1H OCEAN
1130,-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,0.775682159130928,INLAND
1131,-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,0.542088591282733,INLAND
1132,-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,0.6421501645076967,<1H OCEAN
1133,-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,0.6180714434420795,<1H OCEAN
1134,-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,0.644198354473858,<1H OCEAN
1135,-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,-0.7667047970951169,<1H OCEAN
1136,-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,0.7486060868953147,<1H OCEAN
1137,-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,1.003780583167466,INLAND
1138,-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,-1.354135670561094,NEAR BAY
1139,-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,-0.7101048158350659,INLAND
1140,-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,0.6407014447755331,<1H OCEAN
1141,-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,-0.04614157582857639,NEAR OCEAN
1142,-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,-1.1810386404939457,<1H OCEAN
1143,-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,-1.3558341695574267,NEAR BAY
1144,-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,0.7516533939181425,<1H OCEAN
1145,-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,0.5873985498024739,<1H OCEAN
1146,-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,0.6099785952830961,<1H OCEAN
1147,-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,1.1428077216023493,NEAR OCEAN
1148,-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,0.4928820762420007,<1H OCEAN
1149,-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,0.7023469671717418,<1H OCEAN
1150,-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,-1.3208650725741629,NEAR BAY
1151,-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,0.9160581055923089,<1H OCEAN
1152,-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,1.1809240373141063,INLAND
1153,-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,-1.3640768852749077,NEAR BAY
1154,-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,1.602951082049255,INLAND
1155,-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,0.7649916066246155,INLAND
1156,-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,1.419013631917292,INLAND
1157,-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,-1.3456931314322795,NEAR BAY
1158,-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,1.1667365751094696,NEAR OCEAN
1159,-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,0.6696758394188085,<1H OCEAN
1160,-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,-0.715150356971221,INLAND
1161,-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,1.046892484162545,INLAND
1162,-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,-0.3839930085397254,INLAND
1163,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,1.2468158072011406,NEAR OCEAN
1164,-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,-1.0696870445286706,INLAND
1165,-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,1.087056989840463,INLAND
1166,-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,-0.8519794378814446,INLAND
1167,-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,0.6447478688550258,<1H OCEAN
1168,-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,0.7280242755280227,<1H OCEAN
1169,-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,0.7085914487758959,<1H OCEAN
1170,-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,0.7179331932557111,<1H OCEAN
1171,-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,0.5162114595151184,<1H OCEAN
1172,-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,1.1454054259496786,INLAND
1173,-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,0.7591967276959599,<1H OCEAN
1174,-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,-0.7293378191758615,INLAND
1175,-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,0.6820648909214496,<1H OCEAN
1176,-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,1.176577878117615,NEAR OCEAN
1177,-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,-2.288060339278373,NEAR OCEAN
1178,-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,0.7262258648260275,<1H OCEAN
1179,-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,-1.2040183327972307,NEAR BAY
1180,-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,4.3833,-0.9872099315010041,INLAND
1181,-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,1.2218878366373578,NEAR OCEAN
1182,-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,1.0417470313207222,<1H OCEAN
1183,-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,0.888782209945365,<1H OCEAN
1184,-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,1.2150438847992033,NEAR OCEAN
1185,-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,0.6401519303943677,<1H OCEAN
1186,-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,-0.6584504640055019,INLAND
1187,-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,0.7149358420857164,<1H OCEAN
1188,-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,1.011773519620783,<1H OCEAN
1189,-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,1.0602306968690158,INLAND
1190,-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,0.600287159833447,<1H OCEAN
1191,-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,-0.07871279187584358,NEAR OCEAN
1192,-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,1.1599425791241484,NEAR OCEAN
1193,-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,0.6730228815586343,<1H OCEAN
1194,-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,0.7069429056323994,NEAR OCEAN
1195,-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,-1.297086086625544,NEAR BAY
1196,-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,-0.7639072693364557,INLAND
1197,-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,0.671674073532137,<1H OCEAN
1198,-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,-1.5099979314007796,<1H OCEAN
1199,-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,0.8820881256657123,<1H OCEAN
1200,-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,-1.3960486310881757,<1H OCEAN
1201,-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,0.6276130113332266,<1H OCEAN
1202,-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,-0.30111624868939296,INLAND
1203,-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,0.7941158688263913,<1H OCEAN
1204,-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,-1.0434102659383895,INLAND
1205,-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,0.7792789805349202,<1H OCEAN
1206,-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,0.21942373783288602,<1H OCEAN
1207,-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,1.1999072613907362,NEAR OCEAN
1208,-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,1.0701219557299988,INLAND
1209,-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,0.9011712614480062,INLAND
1210,-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,0.8069045671516965,NEAR OCEAN
1211,-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,1.0933014714446179,INLAND
1212,-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,-0.815461709460352,INLAND
1213,-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,-1.1547618619036657,INLAND
1214,-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,0.5972398528106215,<1H OCEAN
1215,-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,0.882237993224211,<1H OCEAN
1216,-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,-0.9956025147769876,INLAND
1217,-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,-0.4658206954805596,INLAND
1218,-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,-0.7721499850539401,INLAND
1219,-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,1.0425962808188862,INLAND
1220,-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,0.6198698541440756,<1H OCEAN
1221,-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,1.3017672453176965,INLAND
1222,-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,0.6189706487930776,<1H OCEAN
1223,-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,-0.8476332786849525,INLAND
1224,-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,-1.2691607648917678,NEAR BAY
1225,-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,-0.8551266566099385,INLAND
1226,-117.35,33.97,27.0,3960.0,886.0,2807.0,838.0,3.024,1.0827108306439726,INLAND
1227,-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,0.7178832374028778,<1H OCEAN
1228,-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,0.6059821270564368,<1H OCEAN
1229,-118.32,33.94,37.0,1487.0,296.0,863.0,291.0,3.1563,0.6522912026328439,<1H OCEAN
1230,-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,0.7029963932585744,<1H OCEAN
1231,-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,-0.08765488953299219,INLAND
1232,-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,-1.2244003207531913,NEAR BAY
1233,-119.05,36.07,21.0,2472.0,523.0,1238.0,504.0,1.7756,0.25988797862780444,INLAND
1234,-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,-0.6893731369092744,INLAND
1235,-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,-1.3296073468199772,NEAR OCEAN
1236,-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,-1.3100246525093504,NEAR BAY
1237,-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,0.7952648534415538,<1H OCEAN
1238,-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,-0.9745211448813628,INLAND
1239,-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,-1.1780912451767844,<1H OCEAN
1240,-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,0.7998108360493791,<1H OCEAN
1241,-118.32,33.89,44.0,1300.0,252.0,695.0,249.0,5.1669,0.651841599957344,<1H OCEAN
1242,-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,-1.3078265949846877,NEAR BAY
1243,-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,0.6291116869182236,<1H OCEAN
1244,-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,-0.9116766820171576,INLAND
1245,-117.14,32.71,52.0,800.0,313.0,1337.0,282.0,1.5594,1.2171919864710334,NEAR OCEAN
1246,-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,-1.4133833120213084,NEAR OCEAN
1247,-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,-0.964579930167551,INLAND
1248,-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,0.5762084387678308,<1H OCEAN
1249,-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,-1.3573328451424218,NEAR BAY
1250,-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,0.6219679999630721,<1H OCEAN
1251,-118.07,34.12,30.0,2201.0,559.0,1194.0,531.0,4.1136,0.875893599914391,INLAND
1252,-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,3.9549,0.7295229511130203,<1H OCEAN
1253,-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,0.6461466327343577,<1H OCEAN
1254,-117.27,34.17,16.0,30.0,3.0,49.0,8.0,4.625,1.1674359570491342,INLAND
1255,-121.62,36.63,52.0,1437.0,298.0,836.0,257.0,3.6286,-1.091817487333794,<1H OCEAN
1256,-118.53,34.26,18.0,3674.0,,1590.0,550.0,8.176,0.576408262179163,<1H OCEAN
1257,-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147,0.608479919698098,<1H OCEAN
1258,-122.4,37.73,42.0,1413.0,406.0,1027.0,362.0,2.3625,-1.3232129976573248,NEAR BAY
1259,-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3.7857,0.9641156360178792,<1H OCEAN
1260,-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,-0.972123263945369,INLAND
1261,-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,0.6350064775525457,<1H OCEAN
1262,-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,4.5156,-0.8674657522597461,INLAND
1263,-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,-1.1993724384837434,<1H OCEAN
1264,-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,-1.2908416050213896,INLAND
1265,-117.25,32.73,37.0,2224.0,331.0,821.0,341.0,6.3331,1.0707713818168292,NEAR OCEAN
1266,-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,0.6117270501322588,NEAR OCEAN
1267,-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,-1.2045178913255652,<1H OCEAN
1268,-118.19,33.79,29.0,3497.0,1096.0,2994.0,919.0,1.8109,0.6588853752068302,NEAR OCEAN
1269,-118.26,33.94,45.0,1080.0,218.0,850.0,237.0,2.25,0.6784680695174572,<1H OCEAN
1270,-117.64,33.88,13.0,8010.0,1366.0,3920.0,1309.0,5.536,0.8682003985780727,<1H OCEAN
1271,-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,-1.4060897575076552,NEAR OCEAN
1272,-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,0.7696874567909389,<1H OCEAN
1273,-116.47,33.84,3.0,9169.0,1512.0,3838.0,1270.0,4.3111,1.2409210165668179,INLAND
1274,-118.47,34.19,41.0,1104.0,196.0,495.0,196.0,5.0929,0.6716740735321367,<1H OCEAN
1275,-119.84,34.44,28.0,977.0,162.0,537.0,159.0,4.2404,-0.043893562451080656,NEAR OCEAN
1276,-120.44,34.65,30.0,2265.0,512.0,1402.0,471.0,1.975,-0.34222991557114335,NEAR OCEAN
1277,-118.1,33.9,37.0,796.0,175.0,740.0,183.0,3.6,0.7086414046287302,<1H OCEAN
1278,-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,0.6670281792186471,<1H OCEAN
1279,-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,1.2405713255969872,NEAR OCEAN
